Nom
Date de naissance
Date d’enregistrement,2022-02-27 15:56:29 +0100
-17,748
-14,95
-12,291
-9,777
-7,403
-5,168
-3,067
-1,101
0,737
2,468
4,117
5,71
7,276
8,831
10,386
11,951
13,532
15,132
16,755
18,394
20,045
21,704
23,369
25,041
26,721
28,405
30,089
31,768
33,438
35,094
36,732
38,349
39,94
41,502
43,031
44,526
45,983
47,4
48,771
50,091
51,355
52,557
53,691
54,75
55,728
56,619
57,416
58,115
58,711
59,198
59,573
59,83
59,966
59,978
59,862
59,616
59,237
58,724
58,077
57,293
56,374
55,321
54,134
52,818
51,375
49,808
48,122
46,322
44,414
42,403
40,297
38,103
35,828
33,479
31,066
28,597
26,08
23,524
20,937
18,328
15,705
13,076
10,449
7,831
5,229
2,65
0,101
-2,413
-4,885
-7,31
-9,682
-11,998
-14,252
-16,442
-18,562
-20,612
-22,588
-24,488
-26,312
-28,058
-29,726
-31,316
-32,828
-34,262
-35,62
-36,902
-38,111
-39,248
-40,315
-41,314
-42,247
-43,116
-43,923
-44,669
-45,357
-45,988
-46,563
-47,083
-47,55
-47,964
-48,327
-48,64
-48,903
-49,118
-49,284
-49,403
-49,476
-49,503
-49,485
-49,423
-49,317
-49,168
-48,978
-48,748
-48,478
-48,17
-47,824
-47,443
-47,028
-46,58
-46,1
-45,591
-45,054
-44,491
-43,904
-43,297
-42,671
-42,031
-41,379
-40,719
-40,056
-39,392
-38,732
-38,081
-37,443
-36,823
-36,225
-35,654
-35,112
-34,604
-34,134
-33,705
-33,319
-32,978
-32,686
-32,443
-32,252
-32,113
-32,028
-31,997
-32,02
-32,098
-32,23
-32,416
-32,656
-32,947
-33,29
-33,682
-34,122
-34,607
-35,133
-35,699
-36,299
-36,929
-37,584
-38,257
-38,941
-39,63
-40,319
-40,999
-41,666
-42,314
-42,937
-43,531
-44,095
-44,622
-45,108
-45,547
-45,934
-46,264
-46,53
-46,728
-46,851
-46,894
-46,852
-46,728
-46,518
-46,222
-45,834
-45,347
-44,758
-44,071
-43,291
-42,423
-41,476
-40,462
-39,402
-38,325
-37,259
-36,223
-35,226
-34,267
-33,349
-32,473
-31,644
-30,865
-30,126
-29,414
-28,72
-28,038
-27,359
-26,661
-25,903
-25,028
-23,988
-22,765
-21,361
-19,795
-18,085
-16,257
-14,343
-12,381
-10,428
-8,522
-6,689
-4,941
-3,294
-1,786
-0,473
0,569
1,292
1,686
1,758
1,536
1,046
0,333
-0,556
-1,576
-2,683
-3,88
-5,181
-6,594
-8,13
-9,808
-11,639
-13,639
-15,856
-18,322
-21,114
-24,41
-28,28
-32,684
-37,448
-42,129
-46,231
-49,382
-51,102
-50,802
-48,314
-43,891
-38,209
-32,807
-29,246
-28,611
-32,147
-40,9
-54,773
-72,623
-92,367
-110,353
-122,462
-125,119
-114,209
-85,641
-38,896
23,291
98,068
180,401
268,89
367,443
472,167
574,017
658,427
703,522
698,25
643,848
548,365
427,19
294,571
160,891
38,719
-57,484
-119,027
-143,788
-139,52
-123,129
-106,266
-94,223
-86,647
-77,774
-66,513
-55,155
-45,976
-42,105
-43,735
-48,771
-55,624
-62,342
-67,168
-69,533
-69,204
-66,283
-61,447
-55,399
-48,744
-42,197
-36,44
-31,812
-28,451
-26,343
-25,288
-25,127
-25,73
-26,923
-28,522
-30,384
-32,397
-34,464
-36,514
-38,446
-40,143
-41,521
-42,527
-43,133
-43,337
-43,145
-42,568
-41,629
-40,37
-38,829
-37,045
-35,059
-32,906
-30,632
-28,286
-25,917
-23,574
-21,29
-19,088
-16,977
-14,962
-13,04
-11,203
-9,44
-7,734
-6,074
-4,45
-2,853
-1,276
0,29
1,855
3,429
5,022
6,641
8,292
9,978
11,702
13,465
15,268
17,107
18,982
20,891
22,834
24,81
26,819
28,859
30,93
33,029
35,154
37,301
39,466
41,644
43,828
46,011
48,187
50,348
52,485
54,589
56,652
58,664
60,615
62,496
64,297
66,009
67,622
69,127
70,515
71,779
72,911
73,903
74,75
75,445
75,984
76,363
76,577
76,625
76,504
76,212
75,75
75,117
74,315
73,347
72,214
70,922
69,475
67,88
66,143
64,271
62,274
60,161
57,942
55,626
53,226
50,752
48,216
45,63
43,006
40,355
37,689
35,021
32,36
29,717
27,103
24,527
21,998
19,524
17,112
14,771
12,506
10,322
8,225
6,219
4,307
2,491
0,774
-0,843
-2,359
-3,776
-5,095
-6,316
-7,443
-8,48
-9,429
-10,296
-11,085
-11,802
-12,453
-13,043
-13,578
-14,065
-14,509
-14,917
-15,294
-15,645
-15,975
-16,289
-16,589
-16,879
-17,163
-17,442
-17,717
-17,99
-18,262
-18,532
-18,8
-19,066
-19,328
-19,585
-19,835
-20,075
-20,303
-20,517
-20,713
-20,888
-21,038
-21,161
-21,251
-21,307
-21,325
-21,301
-21,233
-21,118
-20,953
-20,738
-20,471
-20,151
-19,779
-19,355
-18,881
-18,359
-17,791
-17,18
-16,53
-15,844
-15,128
-14,387
-13,624
-12,846
-12,057
-11,264
-10,472
-9,686
-8,912
-8,157
-7,424
-6,721
-6,051
-5,421
-4,834
-4,294
-3,806
-3,371
-2,994
-2,674
-2,414
-2,214
-2,073
-1,99
-1,964
-1,993
-2,073
-2,201
-2,374
-2,586
-2,834
-3,112
-3,414
-3,737
-4,073
-4,419
-4,769
-5,117
-5,458
-5,788
-6,101
-6,391
-6,653
-6,881
-7,069
-7,214
-7,31
-7,355
-7,345
-7,279
-7,156
-6,977
-6,741
-6,45
-6,105
-5,706
-5,255
-4,757
-4,211
-3,62
-2,986
-2,313
-1,606
-0,869
-0,105
0,685
1,501
2,341
3,197
4,062
4,928
5,784
6,621
7,419
8,155
8,807
9,361
9,802
10,121
10,308
10,344
10,221
9,936
9,493
8,911
8,213
7,416
6,553
5,672
4,824
4,076
3,48
3,075
2,907
3,021
3,468
4,3
5,551
7,228
9,328
11,834
14,711
17,937
21,445
25,14
28,931
32,714
36,401
39,923
43,165
45,981
48,232
49,783
50,547
50,478
49,501
47,553
44,601
40,625
35,686
29,838
23,035
15,316
6,823
-2,148
-11,058
-19,38
-26,693
-32,404
-35,86
-36,801
-35,252
-31,917
-28,115
-24,707
-22,679
-23,567
-28,31
-37,145
-48,575
-58,227
-62,933
-61,505
-54,279
-43,741
-27,208
0,838
45,683
114,009
204,336
311,978
432,073
551,034
655,861
731,754
759,525
733,027
653,123
526,526
375,012
218,168
76,182
-28,092
-89,061
-109,483
-100,804
-85,409
-74,181
-70,003
-71,197
-68,932
-61,583
-52,5
-44,364
-41,32
-44,247
-50,932
-59,706
-68,691
-75,885
-80,53
-82,396
-81,416
-78,204
-73,508
-67,899
-62,112
-56,91
-52,669
-49,526
-47,467
-46,263
-45,744
-45,81
-46,293
-47,033
-47,913
-48,842
-49,79
-50,725
-51,577
-52,253
-52,655
-52,743
-52,539
-52,092
-51,477
-50,748
-49,933
-49,079
-48,245
-47,469
-46,779
-46,175
-45,628
-45,148
-44,771
-44,525
-44,431
-44,458
-44,545
-44,636
-44,671
-44,606
-44,414
-44,052
-43,471
-42,645
-41,573
-40,27
-38,77
-37,068
-35,137
-32,967
-30,573
-28,007
-25,329
-22,575
-19,772
-16,94
-14,102
-11,29
-8,537
-5,85
-3,227
-0,659
1,859
4,305
6,646
8,869
10,982
13,016
14,998
16,935
18,827
20,673
22,481
24,262
26,016
27,73
29,386
30,971
32,481
33,922
35,303
36,621
37,862
39,005
40,033
40,936
41,707
42,336
42,81
43,116
43,252
43,221
43,026
42,667
42,142
41,444
40,57
39,522
38,302
36,914
35,36
33,645
31,774
29,754
27,594
25,302
22,884
20,346
17,694
14,937
12,085
9,147
6,132
3,051
-0,085
-3,264
-6,476
-9,707
-12,948
-16,189
-19,417
-22,624
-25,798
-28,929
-32,008
-35,025
-37,972
-40,84
-43,621
-46,307
-48,892
-51,37
-53,734
-55,98
-58,102
-60,098
-61,965
-63,701
-65,305
-66,775
-68,113
-69,32
-70,398
-71,35
-72,179
-72,889
-73,485
-73,974
-74,36
-74,651
-74,852
-74,973
-75,019
-74,999
-74,92
-74,79
-74,617
-74,408
-74,17
-73,91
-73,636
-73,353
-73,069
-72,79
-72,521
-72,268
-72,035
-71,827
-71,646
-71,495
-71,376
-71,291
-71,24
-71,223
-71,238
-71,286
-71,365
-71,472
-71,604
-71,759
-71,934
-72,123
-72,324
-72,532
-72,743
-72,952
-73,155
-73,348
-73,527
-73,688
-73,829
-73,945
-74,035
-74,094
-74,122
-74,115
-74,072
-73,992
-73,875
-73,721
-73,531
-73,307
-73,051
-72,767
-72,458
-72,128
-71,781
-71,421
-71,053
-70,682
-70,312
-69,947
-69,592
-69,25
-68,926
-68,624
-68,346
-68,097
-67,878
-67,693
-67,545
-67,435
-67,364
-67,333
-67,34
-67,383
-67,459
-67,567
-67,702
-67,86
-68,033
-68,217
-68,406
-68,594
-68,771
-68,926
-69,042
-69,108
-69,117
-69,065
-68,948
-68,77
-68,531
-68,242
-67,922
-67,585
-67,241
-66,896
-66,545
-66,191
-65,839
-65,496
-65,181
-64,896
-64,631
-64,377
-64,118
-63,825
-63,463
-62,977
-62,286
-61,336
-60,083
-58,501
-56,592
-54,351
-51,771
-48,854
-45,596
-42,002
-38,101
-33,92
-29,49
-24,875
-20,153
-15,435
-10,871
-6,576
-2,634
0,885
3,947
6,522
8,571
10,073
11,005
11,325
10,991
9,954
8,162
5,617
2,365
-1,52
-5,951
-10,871
-16,245
-22,032
-28,179
-34,694
-41,663
-49,081
-56,821
-64,539
-71,682
-77,785
-82,503
-85,356
-85,815
-83,714
-79,218
-73,17
-66,962
-61,457
-57,514
-56,455
-59,066
-65,519
-74,245
-80,883
-82,38
-77,643
-67,254
-54,095
-35,526
-5,694
40,911
111,121
203,496
312,102
430,143
543,536
638,038
699,815
716,313
685,124
612,13
506,906
379,551
240,119
98,805
-30,653
-130,257
-188,261
-202,013
-179,348
-136,803
-90,558
-53,364
-31,115
-25,334
-32,922
-45,877
-59,006
-67,562
-70,177
-71,28
-72,743
-75,172
-78,356
-79,422
-77,211
-72,303
-65,304
-57,37
-49,476
-42,048
-35,377
-29,682
-24,976
-21,109
-17,992
-15,567
-13,711
-12,34
-11,385
-10,758
-10,445
-10,46
-10,752
-11,237
-11,823
-12,409
-12,934
-13,35
-13,59
-13,611
-13,386
-12,904
-12,189
-11,263
-10,131
-8,801
-7,272
-5,533
-3,598
-1,493
0,759
3,121
5,561
8,044
10,514
12,929
15,267
17,514
19,676
21,761
23,765
25,689
27,535
29,295
30,971
32,564
34,075
35,511
36,889
38,226
39,555
40,902
42,287
43,721
45,213
46,765
48,383
50,07
51,821
53,636
55,517
57,463
59,477
61,558
63,701
65,899
68,141
70,415
72,712
75,02
77,329
79,626
81,903
84,149
86,355
88,511
90,607
92,63
94,568
96,408
98,137
99,743
101,215
102,539
103,707
104,708
105,535
106,18
106,638
106,902
106,969
106,835
106,498
105,958
105,214
104,267
103,122
101,78
100,247
98,53
96,635
94,57
92,342
89,963
87,441
84,787
82,013
79,129
76,148
73,083
69,948
66,755
63,519
60,253
56,97
53,685
50,409
47,156
43,936
40,762
37,644
34,591
31,613
28,719
25,916
23,21
20,609
18,116
15,736
13,472
11,327
9,303
7,4
5,621
3,964
2,429
1,015
-0,279
-1,457
-2,521
-3,475
-4,322
-5,068
-5,717
-6,275
-6,746
-7,136
-7,451
-7,696
-7,876
-7,997
-8,064
-8,083
-8,059
-7,998
-7,903
-7,781
-7,635
-7,47
-7,289
-7,095
-6,892
-6,683
-6,469
-6,254
-6,041
-5,83
-5,626
-5,429
-5,242
-5,067
-4,904
-4,756
-4,623
-4,506
-4,407
-4,326
-4,265
-4,225
-4,207
-4,213
-4,242
-4,297
-4,377
-4,483
-4,615
-4,772
-4,952
-5,154
-5,379
-5,624
-5,89
-6,176
-6,482
-6,809
-7,156
-7,524
-7,911
-8,314
-8,732
-9,159
-9,593
-10,029
-10,461
-10,886
-11,297
-11,693
-12,069
-12,422
-12,743
-13,023
-13,256
-13,44
-13,574
-13,661
-13,706
-13,718
-13,71
-13,703
-13,716
-13,762
-13,854
-13,996
-14,188
-14,432
-14,727
-15,078
-15,481
-15,917
-16,367
-16,804
-17,195
-17,505
-17,688
-17,686
-17,448
-16,939
-16,135
-15,028
-13,623
-11,933
-9,978
-7,78
-5,372
-2,799
-0,117
2,606
5,299
7,889
10,294
12,422
14,192
15,55
16,46
16,908
16,901
16,458
15,605
14,369
12,765
10,806
8,516
5,944
3,151
0,194
-2,889
-6,063
-9,305
-12,62
-16,002
-19,501
-23,265
-27,376
-31,794
-36,36
-40,687
-44,334
-47,007
-48,369
-47,931
-45,48
-41,204
-35,658
-30,103
-25,937
-24,118
-25,644
-31,57
-42,149
-56,633
-73,529
-90,013
-102,516
-107,902
-102,687
-82,878
-47,272
1,8
61,882
129,227
202,58
287,104
383,164
483,251
574,817
636,631
650,235
612,188
525,857
401,259
258,088
110,283
-26,897
-131,531
-194,701
-211,691
-185,9
-139,013
-89,492
-53,925
-44,003
-55,097
-78,34
-102,063
-115,872
-118,699
-113,717
-106,773
-102,398
-100,399
-98,941
-95,545
-88,946
-79,819
-69,175
-57,987
-47,004
-36,733
-27,543
-19,7
-13,351
-8,462
-5,009
-3,012
-2,396
-3,04
-4,801
-7,494
-10,962
-15,069
-19,619
-24,396
-29,203
-33,844
-38,181
-42,113
-45,526
-48,342
-50,511
-51,998
-52,806
-52,955
-52,471
-51,404
-49,82
-47,794
-45,419
-42,793
-40,007
-37,153
-34,303
-31,508
-28,815
-26,255
-23,846
-21,598
-19,512
-17,578
-15,791
-14,139
-12,601
-11,163
-9,799
-8,483
-7,187
-5,883
-4,547
-3,164
-1,723
-0,217
1,356
2,996
4,701
6,464
8,279
10,145
12,055
14,007
15,998
18,021
20,068
22,132
24,203
26,275
28,34
30,389
32,414
34,408
36,361
38,268
40,12
41,906
43,618
45,243
46,772
48,194
49,499
50,675
51,715
52,608
53,347
53,926
54,337
54,574
54,634
54,51
54,2
53,701
53,01
52,125
51,046
49,774
48,308
46,652
44,809
42,784
40,58
38,205
35,665
32,968
30,123
27,139
24,027
20,796
17,458
14,025
10,508
6,92
3,273
-0,421
-4,15
-7,902
-11,664
-15,427
-19,179
-22,91
-26,609
-30,266
-33,872
-37,418
-40,895
-44,295
-47,609
-50,831
-53,953
-56,968
-59,872
-62,659
-65,325
-67,866
-70,28
-72,563
-74,716
-76,736
-78,624
-80,381
-82,006
-83,503
-84,874
-86,12
-87,246
-88,256
-89,151
-89,938
-90,62
-91,201
-91,686
-92,079
-92,385
-92,609
-92,754
-92,826
-92,831
-92,772
-92,656
-92,488
-92,273
-92,016
-91,722
-91,396
-91,044
-90,669
-90,276
-89,869
-89,45
-89,023
-88,591
-88,156
-87,718
-87,281
-86,843
-86,405
-85,967
-85,528
-85,086
-84,641
-84,191
-83,733
-83,266
-82,789
-82,3
-81,796
-81,274
-80,734
-80,173
-79,588
-78,977
-78,338
-77,669
-76,968
-76,233
-75,463
-74,657
-73,812
-72,929
-72,009
-71,052
-70,062
-69,041
-67,992
-66,921
-65,832
-64,732
-63,626
-62,517
-61,412
-60,315
-59,232
-58,171
-57,139
-56,144
-55,193
-54,292
-53,449
-52,668
-51,951
-51,299
-50,713
-50,198
-49,763
-49,419
-49,178
-49,049
-49,043
-49,162
-49,408
-49,771
-50,233
-50,778
-51,384
-52,037
-52,727
-53,442
-54,168
-54,881
-55,548
-56,135
-56,609
-56,94
-57,095
-57,064
-56,867
-56,546
-56,171
-55,81
-55,497
-55,278
-55,216
-55,368
-55,819
-56,666
-57,958
-59,817
-62,434
-65,86
-70,055
-74,81
-79,595
-83,903
-87,36
-89,409
-89,525
-87,669
-84,019
-79,364
-75,306
-73,144
-73,885
-78,723
-88,303
-102,157
-119,271
-137,341
-152,434
-160,961
-159,469
-143,815
-112,077
-65,653
-6,151
63,141
139,829
227,082
324,882
426,451
520,511
587,784
610,092
582,136
505,312
388,115
248,893
102,731
-32,63
-135,368
-197,454
-218,142
-206,377
-183,376
-161,417
-145,519
-135,803
-124,783
-110,473
-95,419
-81,999
-74,15
-72,846
-76,094
-82,069
-88,582
-93,666
-96,617
-97,211
-95,507
-92,071
-87,526
-82,413
-77,382
-73,087
-69,85
-67,765
-66,78
-66,66
-67,209
-68,29
-69,725
-71,337
-72,983
-74,546
-75,93
-77,074
-77,918
-78,411
-78,517
-78,22
-77,521
-76,435
-74,99
-73,224
-71,17
-68,864
-66,342
-63,635
-60,786
-57,841
-54,848
-51,858
-48,906
-46,017
-43,211
-40,501
-37,89
-35,379
-32,956
-30,608
-28,323
-26,092
-23,908
-21,764
-19,651
-17,556
-15,467
-13,371
-11,26
-9,124
-6,955
-4,744
-2,488
-0,181
2,178
4,589
7,055
9,576
12,157
14,797
17,498
20,259
23,081
25,961
28,899
31,889
34,928
38,009
41,125
44,268
47,431
50,603
53,774
56,934
60,069
63,167
66,217
69,203
72,113
74,934
77,651
80,251
82,723
85,053
87,23
89,243
91,084
92,743
94,214
95,488
96,562
97,429
98,088
98,535
98,769
98,79
98,599
98,198
97,592
96,785
95,783
94,594
93,226
91,688
89,992
88,148
86,168
84,066
81,854
79,547
77,159
74,704
72,196
69,651
67,082
64,503
61,927
59,367
56,833
54,337
51,89
49,5
47,176
44,928
42,761
40,684
38,702
36,822
35,047
33,381
31,828
30,389
29,064
27,855
26,761
25,78
24,911
24,152
23,5
22,952
22,504
22,153
21,894
21,723
21,634
21,622
21,684
21,815
22,009
22,265
22,579
22,947
23,368
23,839
24,357
24,92
25,524
26,168
26,847
27,558
28,298
29,065
29,857
30,673
31,512
32,373
33,256
34,163
35,094
36,047
37,021
38,012
39,018
40,037
41,064
42,096
43,129
44,16
45,189
46,217
47,243
48,263
49,272
50,261
51,223
52,158
53,063
53,936
54,782
55,608
56,43
57,272
58,152
59,077
60,049
61,059
62,102
63,17
64,254
65,346
66,435
67,511
68,572
69,62
70,637
71,596
72,451
73,133
73,589
73,786
73,692
73,297
72,604
71,622
70,388
68,951
67,354
65,631
63,8
61,87
59,877
57,88
55,959
54,233
52,802
51,756
51,199
51,205
51,823
53,078
54,94
57,34
60,227
63,555
67,299
71,454
75,983
80,822
85,885
91,047
96,187
101,17
105,832
110,022
113,616
116,523
118,717
120,222
121,043
121,18
120,61
119,259
117,076
114,036
110,129
105,404
99,912
93,697
86,836
79,43
71,56
63,319
54,721
45,627
36,022
26,065
16,07
6,595
-1,81
-8,776
-13,855
-16,44
-16,301
-13,695
-9,369
-4,671
-0,874
0,93
-0,339
-5,57
-15,125
-26,895
-37,909
-46,43
-49,286
-46,244
-37,132
-14,472
24,901
82,495
160,762
250,103
344,743
444,855
542,624
634,185
710,655
753,349
753,581
707,885
618,609
500,201
366,538
232,565
116,529
29,99
-21,309
-40,503
-42,049
-38,954
-38,743
-42,991
-45,733
-43,427
-37,585
-31,089
-28,195
-30,81
-37,601
-46,695
-56,324
-64,845
-71,044
-74,308
-74,361
-71,412
-66,186
-59,439
-51,84
-44,153
-37,078
-31,013
-26,175
-22,594
-20,134
-18,716
-18,293
-18,776
-20,05
-21,998
-24,509
-27,473
-30,778
-34,268
-37,743
-41,022
-43,971
-46,509
-48,593
-50,203
-51,316
-51,921
-52,02
-51,613
-50,711
-49,338
-47,515
-45,284
-42,704
-39,85
-36,817
-33,7
-30,565
-27,467
-24,443
-21,522
-18,734
-16,094
-13,604
-11,271
-9,103
-7,115
-5,325
-3,752
-2,411
-1,318
-0,479
0,107
0,448
0,564
0,491
0,27
-0,05
-0,433
-0,859
-1,308
-1,761
-2,194
-2,579
-2,88
-3,058
-3,062
-2,835
-2,332
-1,53
-0,429
0,943
2,542
4,306
6,182
8,129
10,112
12,102
14,073
15,998
17,847
19,585
21,168
22,535
23,636
24,434
24,912
25,074
24,94
24,545
23,922
23,098
22,093
20,918
19,583
18,09
16,444
14,647
12,708
10,65
8,49
6,248
3,934
1,549
-0,912
-3,458
-6,1
-8,844
-11,695
-14,648
-17,698
-20,833
-24,041
-27,303
-30,605
-33,936
-37,284
-40,64
-43,995
-47,335
-50,648
-53,922
-57,142
-60,297
-63,373
-66,36
-69,25
-72,034
-74,708
-77,266
-79,705
-82,022
-84,212
-86,272
-88,2
-89,991
-91,645
-93,158
-94,53
-95,76
-96,848
-97,795
-98,603
-99,275
-99,813
-100,221
-100,502
-100,662
-100,704
-100,633
-100,454
-100,171
-99,79
-99,316
-98,753
-98,106
-97,381
-96,583
-95,716
-94,786
-93,798
-92,758
-91,67
-90,54
-89,374
-88,177
-86,953
-85,71
-84,451
-83,183
-81,911
-80,64
-79,375
-78,121
-76,882
-75,662
-74,466
-73,295
-72,154
-71,046
-69,972
-68,935
-67,939
-66,984
-66,074
-65,212
-64,399
-63,638
-62,93
-62,276
-61,678
-61,137
-60,652
-60,223
-59,85
-59,529
-59,259
-59,037
-58,859
-58,721
-58,619
-58,55
-58,508
-58,49
-58,492
-58,51
-58,541
-58,579
-58,62
-58,658
-58,69
-58,711
-58,715
-58,698
-58,654
-58,577
-58,465
-58,312
-58,113
-57,86
-57,542
-57,153
-56,691
-56,159
-55,56
-54,902
-54,196
-53,456
-52,705
-51,964
-51,251
-50,58
-49,956
-49,39
-48,894
-48,485
-48,183
-47,998
-47,92
-47,935
-48,023
-48,15
-48,282
-48,368
-48,334
-48,121
-47,687
-47,002
-46,058
-44,838
-43,314
-41,453
-39,229
-36,633
-33,688
-30,428
-26,888
-23,13
-19,225
-15,266
-11,39
-7,706
-4,29
-1,203
1,513
3,789
5,526
6,61
6,961
6,535
5,306
3,245
0,29
-3,595
-8,42
-14,136
-20,677
-28,1
-36,391
-45,413
-54,867
-64,17
-72,705
-80,03
-85,674
-89,071
-90,021
-88,73
-85,9
-83,087
-81,8
-83,021
-87,771
-96,839
-110,133
-126,687
-144,271
-159,1
-167,482
-166,24
-151,877
-121,415
-73,008
-7,457
70,998
156,82
245,346
335,645
427,984
518
595,561
645,527
655,082
620,743
549,546
453,743
341,917
221,822
99,484
-16,105
-106,43
-160,339
-175,83
-160,003
-132,992
-108,961
-93,282
-86,493
-82,194
-77,254
-72,909
-70,633
-72,687
-79,025
-87,462
-95,855
-102,175
-105,475
-105,772
-103,281
-98,554
-92,289
-85,162
-77,995
-71,534
-66,145
-61,952
-58,928
-56,907
-55,764
-55,391
-55,615
-56,259
-57,181
-58,263
-59,424
-60,598
-61,684
-62,572
-63,156
-63,36
-63,155
-62,532
-61,496
-60,065
-58,26
-56,112
-53,67
-50,977
-48,078
-45,021
-41,847
-38,605
-35,345
-32,117
-28,968
-25,931
-23,024
-20,255
-17,625
-15,132
-12,768
-10,524
-8,386
-6,342
-4,383
-2,501
-0,688
1,065
2,768
4,432
6,067
7,682
9,284
10,878
12,471
14,065
15,663
17,269
18,882
20,506
22,142
23,794
25,462
27,148
28,852
30,575
32,313
34,066
35,83
37,599
39,369
41,133
42,887
44,621
46,331
48,008
49,645
51,235
52,768
54,239
55,638
56,957
58,189
59,326
60,36
61,283
62,09
62,772
63,324
63,74
64,014
64,143
64,12
63,944
63,611
63,12
62,468
61,658
60,688
59,561
58,281
56,851
55,276
53,561
51,713
49,737
47,643
45,437
43,127
40,722
38,231
35,662
33,025
30,328
27,582
24,795
21,977
19,137
16,284
13,428
10,577
7,741
4,929
2,149
-0,59
-3,28
-5,912
-8,478
-10,973
-13,389
-15,72
-17,962
-20,109
-22,159
-24,107
-25,952
-27,691
-29,323
-30,847
-32,265
-33,575
-34,779
-35,878
-36,874
-37,77
-38,567
-39,269
-39,877
-40,396
-40,829
-41,178
-41,448
-41,643
-41,767
-41,824
-41,82
-41,76
-41,65
-41,494
-41,299
-41,069
-40,811
-40,53
-40,231
-39,918
-39,598
-39,274
-38,95
-38,63
-38,319
-38,019
-37,732
-37,461
-37,208
-36,974
-36,761
-36,569
-36,399
-36,253
-36,13
-36,033
-35,96
-35,914
-35,895
-35,902
-35,936
-35,996
-36,082
-36,192
-36,327
-36,484
-36,663
-36,864
-37,083
-37,322
-37,577
-37,849
-38,134
-38,432
-38,74
-39,057
-39,382
-39,712
-40,048
-40,388
-40,733
-41,082
-41,435
-41,793
-42,155
-42,521
-42,89
-43,261
-43,634
-44,008
-44,38
-44,751
-45,119
-45,484
-45,844
-46,198
-46,543
-46,879
-47,202
-47,509
-47,796
-48,06
-48,297
-48,504
-48,679
-48,819
-48,921
-48,986
-49,011
-48,997
-48,944
-48,847
-48,706
-48,516
-48,274
-47,977
-47,622
-47,205
-46,725
-46,182
-45,576
-44,914
-44,197
-43,429
-42,61
-41,737
-40,812
-39,84
-38,829
-37,782
-36,711
-35,631
-34,564
-33,54
-32,585
-31,71
-30,926
-30,228
-29,613
-29,079
-28,619
-28,228
-27,902
-27,631
-27,412
-27,251
-27,137
-27,052
-26,96
-26,791
-26,489
-26,02
-25,353
-24,482
-23,408
-22,132
-20,673
-19,063
-17,32
-15,466
-13,513
-11,45
-9,289
-7,055
-4,808
-2,679
-0,799
0,725
1,8
2,379
2,419
1,844
0,62
-1,243
-3,76
-6,901
-10,708
-15,369
-20,921
-27,23
-34,049
-40,875
-47,156
-52,507
-56,392
-58,112
-57,396
-54,446
-49,809
-44,57
-40,151
-37,85
-38,797
-44,302
-53,598
-63,351
-72,06
-78,575
-82,677
-87,556
-88,921
-76,153
-41,865
21,047
110,092
210,742
314,57
417,936
516,102
609,139
687,452
729,021
722,171
660,368
546,31
403,166
250,512
107,646
-3,103
-76,738
-113,253
-119,124
-113,17
-105,044
-98,382
-93,868
-84,525
-69,11
-51,69
-35,526
-24,972
-21,549
-23,483
-29,028
-36,454
-43,803
-49,551
-52,887
-53,43
-51,389
-47,457
-42,274
-36,405
-30,547
-25,343
-21,102
-17,919
-15,701
-14,216
-13,32
-12,933
-12,927
-13,158
-13,517
-13,915
-14,289
-14,612
-14,822
-14,834
-14,603
-14,11
-13,379
-12,479
-11,457
-10,334
-9,116
-7,786
-6,337
-4,787
-3,149
-1,443
0,31
2,091
3,869
5,599
7,263
8,858
10,406
11,961
13,557
15,203
16,897
18,614
20,339
22,069
23,796
25,511
27,209
28,888
30,556
32,236
33,936
35,659
37,395
39,122
40,83
42,518
44,192
45,867
47,553
49,256
50,984
52,75
54,558
56,414
58,311
60,24
62,192
64,161
66,145
68,141
70,146
72,15
74,144
76,12
78,065
79,97
81,822
83,607
85,314
86,93
88,448
89,861
91,161
92,341
93,394
94,315
95,098
95,738
96,23
96,571
96,755
96,781
96,647
96,352
95,896
95,28
94,505
93,572
92,485
91,247
89,861
88,332
86,665
84,867
82,944
80,904
78,754
76,504
74,163
71,739
69,243
66,684
64,072
61,417
58,727
56,012
53,28
50,539
47,798
45,063
42,341
39,641
36,967
34,327
31,726
29,168
26,659
24,204
21,807
19,471
17,201
15
12,872
10,819
8,844
6,949
5,136
3,406
1,76
0,197
-1,281
-2,677
-3,99
-5,223
-6,375
-7,449
-8,446
-9,368
-10,218
-10,996
-11,705
-12,346
-12,923
-13,437
-13,889
-14,283
-14,619
-14,901
-15,129
-15,308
-15,438
-15,524
-15,568
-15,574
-15,544
-15,483
-15,393
-15,279
-15,144
-14,991
-14,824
-14,646
-14,46
-14,27
-14,078
-13,888
-13,703
-13,526
-13,359
-13,205
-13,067
-12,945
-12,844
-12,763
-12,705
-12,671
-12,663
-12,682
-12,73
-12,806
-12,913
-13,049
-13,216
-13,412
-13,638
-13,892
-14,172
-14,478
-14,807
-15,159
-15,53
-15,919
-16,324
-16,743
-17,174
-17,615
-18,063
-18,514
-18,968
-19,42
-19,87
-20,316
-20,754
-21,184
-21,605
-22,016
-22,417
-22,807
-23,186
-23,555
-23,914
-24,264
-24,606
-24,94
-25,268
-25,591
-25,911
-26,231
-26,55
-26,872
-27,2
-27,537
-27,889
-28,257
-28,645
-29,053
-29,483
-29,936
-30,416
-30,921
-31,451
-32,006
-32,587
