Nom
Date de naissance
Date d’enregistrement,2022-02-27 15:55:20 +0100
-49,286
-49,865
-50,06
-49,881
-49,354
-48,512
-47,388
-46,015
-44,426
-42,654
-40,738
-38,724
-36,657
-34,583
-32,535
-30,538
-28,61
-26,758
-24,982
-23,281
-21,643
-20,054
-18,505
-16,989
-15,499
-14,031
-12,575
-11,122
-9,664
-8,192
-6,699
-5,18
-3,631
-2,048
-0,43
1,222
2,907
4,622
6,366
8,138
9,939
11,769
13,626
15,51
17,421
19,357
21,316
23,295
25,292
27,3
29,317
31,336
33,353
35,361
37,354
39,325
41,265
43,169
45,027
46,83
48,571
50,24
51,83
53,331
54,736
56,038
57,23
58,306
59,259
60,085
60,778
61,336
61,753
62,026
62,154
62,133
61,961
61,639
61,164
60,538
59,761
58,836
57,763
56,547
55,189
53,696
52,07
50,318
48,446
46,46
44,367
42,174
39,891
37,525
35,085
32,58
30,018
27,408
24,759
22,079
19,376
16,659
13,934
11,211
8,495
5,794
3,116
0,467
-2,146
-4,718
-7,242
-9,713
-12,126
-14,474
-16,754
-18,961
-21,091
-23,141
-25,107
-26,986
-28,775
-30,474
-32,081
-33,595
-35,015
-36,342
-37,577
-38,719
-39,771
-40,733
-41,606
-42,394
-43,097
-43,717
-44,257
-44,718
-45,104
-45,417
-45,658
-45,833
-45,942
-45,989
-45,978
-45,912
-45,794
-45,627
-45,416
-45,164
-44,874
-44,552
-44,2
-43,823
-43,424
-43,008
-42,577
-42,136
-41,687
-41,234
-40,779
-40,325
-39,874
-39,429
-38,993
-38,567
-38,154
-37,755
-37,372
-37,008
-36,662
-36,337
-36,034
-35,753
-35,495
-35,26
-35,049
-34,861
-34,697
-34,555
-34,435
-34,336
-34,257
-34,196
-34,153
-34,124
-34,108
-34,104
-34,109
-34,122
-34,142
-34,168
-34,198
-34,231
-34,267
-34,304
-34,343
-34,381
-34,418
-34,453
-34,486
-34,517
-34,544
-34,568
-34,589
-34,609
-34,627
-34,645
-34,663
-34,683
-34,705
-34,733
-34,766
-34,806
-34,856
-34,917
-34,99
-35,079
-35,185
-35,309
-35,451
-35,613
-35,793
-35,991
-36,205
-36,432
-36,672
-36,922
-37,179
-37,444
-37,713
-37,985
-38,26
-38,534
-38,806
-39,071
-39,325
-39,562
-39,779
-39,97
-40,13
-40,251
-40,327
-40,358
-40,339
-40,267
-40,139
-39,946
-39,686
-39,36
-38,972
-38,525
-38,025
-37,478
-36,891
-36,283
-35,669
-35,066
-34,486
-33,931
-33,402
-32,905
-32,445
-32,025
-31,64
-31,267
-30,881
-30,467
-30,014
-29,514
-28,951
-28,289
-27,502
-26,57
-25,474
-24,213
-22,776
-21,148
-19,317
-17,288
-15,081
-12,744
-10,331
-7,869
-5,377
-2,872
-0,38
2,045
4,358
6,515
8,462
10,143
11,484
12,416
12,873
12,798
12,147
10,891
9,007
6,461
3,191
-0,948
-6,012
-11,911
-18,442
-25,183
-31,647
-37,439
-42,056
-44,857
-45,52
-44,173
-41,374
-38,431
-36,787
-37,484
-41,641
-50,343
-63,792
-81,125
-100,529
-118,808
-132,103
-136,928
-129,584
-106,098
-65,485
-10,099
57,784
134,182
218,391
314,529
419,471
524,78
615,725
670,665
678,626
638,529
556,229
447,384
324,472
199,206
87,217
-1,434
-59,788
-87,908
-97,843
-100,913
-103,649
-107,468
-106,73
-97,823
-82,671
-65,462
-51,34
-42,916
-39,751
-40,541
-43,815
-48,466
-53,26
-56,74
-58,073
-57,057
-54,014
-49,62
-44,437
-38,902
-33,587
-29,084
-25,724
-23,616
-22,661
-22,617
-23,304
-24,584
-26,299
-28,284
-30,401
-32,53
-34,57
-36,448
-38,073
-39,371
-40,294
-40,81
-40,913
-40,609
-39,918
-38,873
-37,518
-35,893
-34,037
-31,985
-29,774
-27,446
-25,048
-22,627
-20,226
-17,876
-15,597
-13,405
-11,305
-9,297
-7,376
-5,529
-3,743
-2,005
-0,309
1,353
2,986
4,6
6,203
7,803
9,408
11,024
12,657
14,31
15,988
17,69
19,418
21,17
22,945
24,742
26,561
28,403
30,265
32,149
34,053
35,974
37,913
39,865
41,826
43,792
45,758
47,718
49,666
51,596
53,5
55,372
57,205
58,99
60,721
62,39
63,988
65,509
66,945
68,289
69,533
70,672
71,7
72,61
73,397
74,058
74,587
74,981
75,237
75,351
75,322
75,147
74,827
74,359
73,745
72,986
72,082
71,038
69,854
68,535
67,086
65,51
63,814
62,002
60,081
58,057
55,937
53,728
51,438
49,073
46,642
44,15
41,606
39,016
36,388
33,728
31,044
28,343
25,63
22,914
20,2
17,495
14,805
12,137
9,496
6,889
4,321
1,798
-0,675
-3,092
-5,448
-7,739
-9,96
-12,106
-14,174
-16,161
-18,062
-19,876
-21,599
-23,229
-24,764
-26,202
-27,541
-28,778
-29,913
-30,944
-31,871
-32,692
-33,408
-34,02
-34,527
-34,93
-35,231
-35,431
-35,53
-35,532
-35,438
-35,251
-34,974
-34,612
-34,168
-33,649
-33,06
-32,405
-31,691
-30,923
-30,108
-29,251
-28,358
-27,435
-26,489
-25,527
-24,556
-23,582
-22,614
-21,658
-20,721
-19,81
-18,931
-18,088
-17,287
-16,531
-15,824
-15,169
-14,571
-14,034
-13,56
-13,154
-12,819
-12,559
-12,376
-12,268
-12,236
-12,274
-12,38
-12,55
-12,777
-13,057
-13,384
-13,755
-14,167
-14,618
-15,106
-15,623
-16,162
-16,71
-17,258
-17,8
-18,327
-18,836
-19,328
-19,807
-20,29
-20,793
-21,325
-21,89
-22,487
-23,102
-23,724
-24,34
-24,933
-25,495
-26,018
-26,49
-26,911
-27,276
-27,567
-27,754
-27,793
-27,627
-27,219
-26,543
-25,574
-24,318
-22,791
-21,023
-19,072
-16,988
-14,814
-12,594
-10,361
-8,141
-5,98
-3,933
-2,063
-0,458
0,812
1,687
2,104
2,029
1,465
0,444
-0,971
-2,701
-4,685
-6,857
-9,153
-11,53
-13,947
-16,354
-18,709
-20,945
-22,984
-24,763
-26,207
-27,257
-27,903
-28,151
-28,027
-27,58
-26,851
-25,876
-24,707
-23,359
-21,814
-20,059
-18,076
-15,868
-13,472
-10,915
-8,223
-5,424
-2,518
0,494
3,597
6,788
10,067
13,419
16,833
20,262
23,596
26,736
29,595
32,101
34,208
35,871
37,019
37,578
37,47
36,615
34,96
32,46
29,082
24,834
19,733
13,816
7,178
-0,099
-7,951
-16,271
-25,014
-34,189
-43,647
-53,146
-62,295
-70,467
-77,098
-81,784
-84,015
-83,35
-79,771
-73,458
-65,184
-56,415
-48,38
-42,184
-38,97
-39,226
-42,564
-48,229
-54,335
-57,666
-55,173
-43,394
-18,504
20,225
70,679
131,063
197,615
269,902
352,817
443,946
537,243
620,043
668,536
669,534
617,901
516,163
385,327
244,017
110,607
6,247
-64,109
-100,246
-108,363
-106,28
-102,823
-101,405
-102,539
-99,011
-89,123
-76,323
-63,449
-54,747
-51,912
-53,428
-57,791
-63,557
-69,071
-73,055
-74,854
-74,14
-71,094
-66,365
-60,562
-54,208
-47,954
-42,425
-37,95
-34,68
-32,572
-31,42
-31,076
-31,417
-32,285
-33,519
-34,986
-36,584
-38,222
-39,834
-41,329
-42,598
-43,568
-44,19
-44,441
-44,322
-43,844
-43,022
-41,885
-40,476
-38,831
-36,99
-34,991
-32,867
-30,663
-28,425
-26,198
-24,029
-21,95
-19,98
-18,129
-16,399
-14,786
-13,282
-11,873
-10,541
-9,271
-8,053
-6,874
-5,724
-4,592
-3,464
-2,326
-1,165
0,027
1,26
2,54
3,872
5,257
6,697
8,191
9,736
11,332
12,979
14,678
16,427
18,229
20,08
21,979
23,926
25,913
27,937
29,987
32,053
34,128
36,2
38,261
40,299
42,305
44,268
46,178
48,025
49,796
51,478
53,05
54,497
55,809
56,981
58,011
58,903
59,658
60,28
60,78
61,163
61,426
61,563
61,556
61,386
61,043
60,526
59,842
58,999
57,992
56,815
55,458
53,902
52,133
50,132
47,863
45,306
42,466
39,361
36,039
32,559
28,961
25,277
21,529
17,735
13,926
10,134
6,386
2,719
-0,826
-4,205
-7,345
-10,194
-12,733
-14,965
-16,927
-18,676
-20,248
-21,669
-22,966
-24,155
-25,256
-26,292
-27,27
-28,203
-29,113
-30,031
-31,011
-32,094
-33,295
-34,611
-36,016
-37,467
-38,936
-40,399
-41,83
-43,213
-44,534
-45,781
-46,958
-48,069
-49,108
-50,064
-50,913
-51,634
-52,221
-52,672
-52,997
-53,213
-53,332
-53,363
-53,322
-53,218
-53,055
-52,839
-52,563
-52,224
-51,818
-51,348
-50,818
-50,236
-49,605
-48,929
-48,21
-47,45
-46,653
-45,819
-44,952
-44,051
-43,121
-42,166
-41,194
-40,211
-39,225
-38,241
-37,265
-36,305
-35,363
-34,445
-33,555
-32,695
-31,868
-31,078
-30,327
-29,618
-28,953
-28,336
-27,767
-27,248
-26,781
-26,366
-26,003
-25,692
-25,433
-25,225
-25,065
-24,953
-24,885
-24,861
-24,877
-24,932
-25,023
-25,145
-25,297
-25,476
-25,677
-25,898
-26,135
-26,385
-26,646
-26,915
-27,191
-27,473
-27,759
-28,048
-28,34
-28,634
-28,931
-29,229
-29,53
-29,832
-30,134
-30,438
-30,743
-31,046
-31,347
-31,644
-31,938
-32,227
-32,509
-32,785
-33,053
-33,315
-33,569
-33,817
-34,056
-34,285
-34,501
-34,705
-34,893
-35,064
-35,214
-35,339
-35,435
-35,502
-35,536
-35,533
-35,485
-35,38
-35,214
-34,987
-34,699
-34,353
-33,953
-33,507
-33,032
-32,549
-32,079
-31,637
-31,235
-30,878
-30,577
-30,347
-30,204
-30,162
-30,218
-30,359
-30,57
-30,832
-31,118
-31,382
-31,562
-31,581
-31,378
-30,907
-30,131
-29,011
-27,501
-25,557
-23,141
-20,242
-16,87
-13,054
-8,826
-4,23
0,667
5,758
10,906
15,963
20,804
25,321
29,403
32,899
35,653
37,511
38,35
38,116
36,767
34,252
30,537
25,597
19,44
12,174
3,893
-5,383
-15,529
-26,331
-37,418
-48,111
-57,744
-65,825
-71,768
-75,028
-75,484
-73,276
-69,105
-64,423
-60,525
-58,436
-59,265
-63,689
-71,425
-81,444
-91,523
-98,328
-98,659
-89,395
-67,348
-29,809
23,166
88,552
162,422
239,461
318,165
400,993
484,832
563,061
623,64
648,743
630,359
568,731
469,285
347,115
216,232
89,95
-14,305
-86,597
-124,35
-130,325
-118,706
-100,535
-79,946
-62,759
-47,285
-34,558
-30,827
-33,278
-40,97
-51,979
-59,921
-66,181
-71,902
-76,052
-80,101
-82,633
-82,142
-79,456
-75,012
-69,535
-64,085
-59,142
-54,873
-51,447
-48,851
-46,859
-45,311
-44,112
-43,109
-42,183
-41,267
-40,256
-39,09
-37,757
-36,215
-34,428
-32,372
-30,024
-27,404
-24,564
-21,576
-18,534
-15,528
-12,629
-9,912
-7,44
-5,264
-3,426
-1,955
-0,866
-0,163
0,167
0,152
-0,164
-0,73
-1,486
-2,362
-3,274
-4,147
-4,916
-5,526
-5,935
-6,112
-6,037
-5,696
-5,088
-4,222
-3,112
-1,787
-0,288
1,349
3,092
4,906
6,757
8,608
10,422
12,17
13,835
15,405
16,874
18,24
19,508
20,686
21,786
22,833
23,871
24,936
26,065
27,292
28,647
30,167
31,906
33,906
36,194
38,796
41,722
44,981
48,58
52,509
56,743
61,229
65,887
70,627
75,351
79,962
84,368
88,463
92,13
95,265
97,787
99,619
100,699
100,965
100,349
98,818
96,377
93,064
88,957
84,159
78,787
72,971
66,846
60,545
54,204
47,941
41,843
36,002
30,501
25,429
20,888
16,947
13,633
10,948
8,861
7,313
6,228
5,51
5,045
4,737
4,504
4,28
4,026
3,702
3,265
2,666
1,847
0,769
-0,588
-2,228
-4,147
-6,316
-8,694
-11,22
-13,817
-16,423
-18,996
-21,505
-23,936
-26,275
-28,504
-30,607
-32,569
-34,374
-36,011
-37,471
-38,745
-39,834
-40,749
-41,507
-42,138
-42,665
-43,097
-43,445
-43,709
-43,89
-43,991
-44,01
-43,945
-43,793
-43,558
-43,244
-42,86
-42,409
-41,896
-41,322
-40,688
-39,995
-39,246
-38,446
-37,6
-36,714
-35,795
-34,851
-33,893
-32,929
-31,967
-31,014
-30,075
-29,156
-28,263
-27,4
-26,571
-25,781
-25,034
-24,336
-23,69
-23,101
-22,573
-22,108
-21,708
-21,377
-21,114
-20,921
-20,796
-20,74
-20,751
-20,826
-20,963
-21,158
-21,409
-21,712
-22,061
-22,453
-22,881
-23,342
-23,83
-24,339
-24,866
-25,404
-25,949
-26,498
-27,046
-27,591
-28,127
-28,654
-29,167
-29,663
-30,14
-30,594
-31,023
-31,422
-31,79
-32,122
-32,417
-32,67
-32,88
-33,044
-33,163
-33,236
-33,263
-33,245
-33,185
-33,085
-32,949
-32,779
-32,576
-32,341
-32,075
-31,78
-31,458
-31,111
-30,74
-30,348
-29,94
-29,521
-29,095
-28,661
-28,214
-27,753
-27,281
-26,8
-26,319
-25,847
-25,391
-24,968
-24,6
-24,31
-24,116
-24,028
-24,037
-24,138
-24,326
-24,603
-24,978
-25,45
-25,999
-26,612
-27,277
-27,97
-28,669
-29,325
-29,858
-30,196
-30,277
-30,06
-29,539
-28,707
-27,547
-26,056
-24,225
-22,064
-19,626
-16,948
-14,06
-11,028
-7,925
-4,872
-2,044
0,418
2,382
3,709
4,298
4,044
2,824
0,587
-2,738
-7,283
-13,02
-19,816
-27,45
-35,44
-43,307
-50,705
-57,129
-61,958
-64,941
-66,158
-66,056
-65,791
-66,45
-68,676
-73,268
-81,014
-91,904
-105,133
-119,169
-131,219
-138,126
-137,233
-125,57
-99,957
-59,684
-6,962
55,749
124,641
197,841
278,777
367,251
457,02
538,155
593,338
606,381
572,961
494,416
378,701
243,789
104,631
-22,169
-116,784
-173,077
-192,082
-183,189
-166,247
-152,14
-143,975
-140,128
-132,925
-120,34
-105,527
-91,597
-82,211
-78,232
-77,946
-79,98
-82,996
-85,7
-87,156
-86,787
-84,509
-80,676
-75,883
-70,642
-65,332
-60,406
-56,337
-53,381
-51,592
-50,862
-50,952
-51,66
-52,849
-54,36
-56,01
-57,659
-59,169
-60,433
-61,411
-62,064
-62,356
-62,274
-61,81
-60,962
-59,762
-58,246
-56,45
-54,415
-52,178
-49,771
-47,24
-44,633
-41,999
-39,389
-36,836
-34,361
-31,979
-29,698
-27,522
-25,45
-23,471
-21,567
-19,725
-17,934
-16,184
-14,469
-12,778
-11,097
-9,414
-7,715
-5,992
-4,237
-2,443
-0,601
1,291
3,238
5,24
7,298
9,411
11,582
13,812
16,103
18,455
20,868
23,34
25,87
28,456
31,094
33,778
36,502
39,26
42,045
44,848
47,662
50,476
53,282
56,068
58,825
61,541
64,204
66,802
69,324
71,757
74,091
76,312
78,411
80,376
82,198
83,868
85,376
86,714
87,875
88,853
89,641
90,235
90,631
90,827
90,819
90,609
90,195
89,58
88,767
87,757
86,556
85,168
83,6
81,857
79,949
77,881
75,665
73,309
70,823
68,218
65,505
62,695
59,801
56,833
53,804
50,725
47,608
44,465
41,308
38,147
34,995
31,861
28,756
25,69
22,672
19,712
16,816
13,993
11,249
8,592
6,026
3,559
1,193
-1,065
-3,212
-5,246
-7,162
-8,959
-10,635
-12,189
-13,621
-14,929
-16,115
-17,179
-18,123
-18,947
-19,655
-20,247
-20,729
-21,102
-21,37
-21,537
-21,608
-21,587
-21,479
-21,288
-21,018
-20,675
-20,263
-19,787
-19,252
-18,663
-18,024
-17,342
-16,621
-15,867
-15,085
-14,28
-13,458
-12,625
-11,786
-10,946
-10,111
-9,287
-8,479
-7,692
-6,932
-6,205
-5,514
-4,865
-4,262
-3,708
-3,208
-2,764
-2,379
-2,055
-1,796
-1,603
-1,477
-1,42
-1,434
-1,519
-1,674
-1,901
-2,198
-2,565
-2,998
-3,497
-4,058
-4,679
-5,356
-6,086
-6,863
-7,682
-8,538
-9,425
-10,336
-11,264
-12,2
-13,138
-14,07
-14,989
-15,885
-16,753
-17,584
-18,37
-19,106
-19,783
-20,397
-20,939
-21,405
-21,789
-22,086
-22,293
-22,406
-22,422
-22,34
-22,161
-21,886
-21,515
-21,052
-20,5
-19,865
-19,151
-18,363
-17,506
-16,587
-15,612
-14,588
-13,525
-12,432
-11,321
-10,201
-9,082
-7,976
-6,89
-5,831
-4,804
-3,814
-2,869
-1,981
-1,165
-0,433
0,201
0,726
1,133
1,419
1,588
1,655
1,636
1,544
1,395
1,192
0,945
0,663
0,361
0,066
-0,196
-0,398
-0,515
-0,52
-0,399
-0,164
0,149
0,471
0,739
0,906
0,927
0,755
0,325
-0,432
-1,599
-3,242
-5,444
-8,368
-12,106
-16,64
-21,818
-27,24
-32,398
-36,855
-40,127
-41,62
-41,06
-38,577
-34,673
-30,605
-27,823
-27,429
-30,569
-38,321
-50,877
-67,401
-86,179
-104,088
-117,332
-122,461
-115,824
-93,571
-54,315
0,14
67,339
143,018
224,506
314,02
410,233
506,617
592,74
650,786
665,047
630,087
546,385
424,357
283,132
140,988
18,154
-70,113
-121,312
-140,688
-141,909
-138,438
-135,596
-133,637
-128,166
-116,687
-101,693
-86,859
-76,265
-71,776
-72,456
-76,658
-82,475
-88,028
-91,784
-92,842
-90,862
-86,009
-78,865
-70,084
-60,313
-50,307
-40,83
-32,337
-25,042
-18,995
-14,096
-10,293
-7,577
-5,863
-5,015
-4,927
-5,512
-6,694
-8,417
-10,58
-13,036
-15,674
-18,405
-21,156
-23,873
-26,482
-28,884
-30,998
-32,76
-34,123
-35,074
-35,6
-35,699
-35,385
-34,689
-33,656
-32,346
-30,802
-29,053
-27,13
-25,062
-22,895
-20,69
-18,493
-16,336
-14,248
-12,24
-10,324
-8,511
-6,794
-5,159
-3,588
-2,062
-0,57
0,894
2,342
3,79
5,265
6,795
8,395
10,074
11,84
13,692
15,622
17,617
19,644
21,677
23,697
25,695
27,673
29,634
31,578
33,505
35,417
37,313
39,203
41,087
42,96
44,833
46,724
48,669
50,726
52,931
55,297
57,821
60,484
63,256
66,103
68,974
71,801
74,525
77,094
79,468
81,624
83,521
85,104
86,305
87,031
87,218
86,832
85,853
84,279
82,129
79,437
76,267
72,712
68,851
64,745
60,445
55,979
51,395
46,749
42,109
37,55
33,135
28,908
24,905
21,157
17,673
14,447
11,448
8,619
5,918
3,321
0,811
-1,613
-3,958
-6,238
-8,466
-10,653
-12,811
-14,946
-17,065
-19,179
-21,286
-23,377
-25,432
-27,42
-29,319
-31,116
-32,803
-34,378
-35,843
-37,194
-38,438
-39,582
-40,632
-41,594
-42,469
-43,259
-43,966
-44,597
-45,158
-45,66
-46,109
-46,512
-46,874
-47,197
-47,486
-47,742
-47,965
-48,152
-48,304
-48,421
-48,503
-48,552
-48,57
-48,556
-48,512
-48,44
-48,341
-48,215
-48,061
-47,88
-47,672
-47,435
-47,17
-46,876
-46,554
-46,202
-45,821
-45,41
-44,971
-44,502
-44,006
-43,482
-42,933
-42,359
-41,763
-41,147
-40,513
-39,864
-39,203
-38,533
-37,857
-37,178
-36,498
-35,822
-35,151
-34,487
-33,835
-33,196
-32,572
-31,967
-31,382
-30,819
-30,281
-29,77
-29,288
-28,837
-28,42
-28,037
-27,692
-27,385
-27,119
-26,894
-26,71
-26,569
-26,471
-26,413
-26,396
-26,416
-26,472
-26,56
-26,679
-26,825
-26,996
-27,188
-27,399
-27,628
-27,871
-28,126
-28,389
-28,655
-28,921
-29,18
-29,431
-29,667
-29,884
-30,078
-30,242
-30,377
-30,477
-30,536
-30,548
-30,5
-30,385
-30,203
-29,955
-29,646
-29,282
-28,874
-28,439
-27,998
-27,572
-27,178
-26,822
-26,506
-26,233
-26,01
-25,852
-25,776
-25,789
-25,88
-26,039
-26,246
-26,472
-26,68
-26,814
-26,8
-26,581
-26,116
-25,386
-24,392
-23,132
-21,597
-19,774
-17,64
-15,195
-12,46
-9,457
-6,221
-2,806
0,719
4,25
7,662
10,856
13,761
16,331
18,552
20,396
21,824
22,777
23,176
22,957
22,084
20,539
18,313
15,395
11,792
7,539
2,68
-2,725
-8,682
-15,304
-22,583
-30,374
-38,417
-46,18
-53,114
-58,864
-62,901
-64,599
-63,91
-61,109
-56,869
-52,704
-49,859
-49,096
-51,604
-58,312
-68,802
-81,928
-95,615
-106,352
-110,978
-106,744
-89,952
-57,212
-8,765
52,482
123,52
199,283
279,352
368,193
462,217
554,968
634,416
678,725
676,332
623,395
523,865
398,434
267,926
152,029
66,317
11,491
-18,39
-34,562
-48,258
-62,681
-76,445
-84,628
-83,752
-75,296
-63,234
-52,681
-46,578
-45,056
-47,273
-51,9
-57,915
-64,555
-70,704
-75,176
-77,384
-77,285
-75,171
-71,561
-66,915
-61,642
-56,258
-51,283
-46,988
-43,435
-40,564
-38,219
-36,286
-34,69
-33,329
-32,1
-30,946
-29,847
-28,793
-27,785
-26,806
-25,83
-24,863
-23,922
-23,033
-22,227
-21,526
-20,948
-20,513
-20,244
-20,144
-20,201
-20,378
-20,623
-20,903
-21,197
-21,483
-21,738
-21,919
-21,979
-21,886
-21,613
-21,142
-20,458
-19,546
-18,393
-17,011
-15,423
-13,668
-11,797
-9,843
-7,828
-5,775
-3,704
-1,64
0,392
2,383
4,332
6,237
8,097
9,908
11,669
13,39
15,086
16,776
18,483
20,219
21,99
23,803
25,66
27,562
29,506
31,485
33,485
35,495
37,504
39,503
41,482
43,43
45,331
47,172
48,938
50,617
52,198
53,67
55,022
56,247
57,336
58,283
59,084
59,732
60,223
60,552
60,713
60,703
60,519
60,159
59,622
58,907
58,016
56,951
55,717
54,317
52,759
51,047
49,191
47,198
45,078
42,84
40,496
38,055
35,529
32,929
30,268
27,556
24,805
22,028
19,234
16,436
13,644
10,869
8,121
5,41
2,746
0,137
-2,406
-4,877
-7,267
-9,57
-11,78
-13,891
-15,9
-17,803
-19,598
-21,283
-22,858
-24,323
-25,678
-26,926
-28,069
-29,111
-30,055
-30,906
-31,668
-32,347
-32,948
-33,476
-33,938
-34,34
-34,686
-34,984
-35,238
-35,455
-35,64
-35,8
-35,939
-36,063
-36,177
-36,286
-36,394
-36,506
-36,625
-36,753
-36,895
-37,05
-37,222
-37,412
-37,618
-37,842
-38,082
-38,337
-38,605
-38,884
-39,172
-39,464
-39,757
-40,049
-40,335
-40,612
-40,876
-41,124
-41,353
-41,558
-41,738
-41,889
-42,008
-42,094
-42,143
-42,153
-42,123
-42,051
-41,936
-41,778
-41,575
-41,327
-41,035
-40,701
-40,324
-39,907
-39,452
-38,963
-38,442
-37,895
-37,324
-36,737
-36,138
-35,532
-34,925
-34,323
-33,732
-33,158
-32,605
-32,079
-31,584
-31,127
-30,71
-30,339
-30,018
-29,749
-29,537
-29,384
-29,294
-29,267
-29,307
-29,413
-29,588
-29,83
-30,142
-30,521
-30,966
-31,476
-32,048
-32,677
-33,359
-34,087
-34,856
-35,657
-36,483
-37,328
-38,182
-39,038
-39,89
-40,731
-41,554
-42,353
-43,12
-43,848
-44,527
-45,151
-45,712
-46,201
-46,611
-46,934
-47,164
-47,297
-47,331
-47,262
-47,087
-46,798
-46,392
-45,875
-45,249
-44,524
-43,709
-42,811
-41,847
-40,842
-39,816
-38,794
-37,787
-36,8
-35,838
-34,91
-34,021
-33,184
-32,395
-31,632
-30,881
-30,129
-29,363
-28,579
-27,755
-26,851
-25,838
-24,696
-23,418
-22,02
-20,505
-18,865
-17,103
-15,224
-13,257
-11,26
-9,272
-7,316
-5,417
-3,577
-1,827
-0,222
1,204
2,431
3,442
4,227
4,751
4,94
4,754
4,174
3,193
1,821
0,026
-2,255
-5,079
-8,492
-12,546
-17,339
-22,912
-29,195
-35,97
-42,808
-49,245
-54,921
-59,448
-62,331
-63,325
-62,556
-60,566
-58,541
-57,67
-58,688
-62,283
-69,126
-79,319
-92,182
-105,987
-117,736
-124,303
-122,959
-110,976
-85,766
-45,111
10,566
77,718
152,195
229,147
307,657
390,892
476,169
556,901
621,102
650,763
637,66
582,055
489,564
374,476
249,421
126,508
21,079
-56,148
-100,066
-113,74
-110,286
-102,206
-96,377
-93,807
-89,37
-80,206
-68,063
-55,955
-47,746
-45,025
-46,627
-51,003
-56,627
-61,967
-65,803
-67,462
-66,678
-63,69
-59,172
-53,753
-47,941
-42,326
-37,482
-33,715
-31,165
-29,781
-29,339
-29,672
-30,644
-32,089
-33,844
-35,777
-37,763
-39,704
-41,519
-43,106
-44,378
-45,284
-45,785
-45,875
-45,558
-44,847
-43,773
-42,375
-40,696
-38,775
-36,648
-34,353
-31,932
-29,434
-26,909
-24,408
-21,966
-19,608
-17,349
-15,198
-13,155
-11,217
-9,371
-7,603
-5,899
-4,252
-2,653
-1,098
0,424
1,922
3,407
4,889
6,375
7,874
9,39
10,928
12,491
14,081
15,698
17,339
19,006
20,699
22,418
24,164
25,938
27,739
29,566
31,418
33,292
35,185
37,094
39,012
40,934
42,856
44,771
46,673
48,555
50,41
52,232
54,013
55,744
57,42
59,031
60,57
62,029
63,401
64,68
65,858
66,929
67,887
68,727
69,443
70,031
70,487
70,807
70,986
71,024
70,918
70,665
70,267
69,721
69,03
68,195
67,218
66,1
64,847
63,46
61,945
60,306
58,548
56,677
54,698
52,618
50,443
48,18
45,837
43,421
40,938
38,397
35,803
33,166
30,492
27,79
25,065
22,328
19,584
16,842
14,11
11,395
8,704
6,044
3,423
0,846
-1,681
-4,15
-6,557
-8,896
-11,163
-13,353
-15,46
-17,483
-19,417
-21,26
-23,009
-24,662
-26,218
-27,675
-29,033
-30,291
-31,449
-32,506
-33,464
-34,324
-35,085
-35,751
-36,323
-36,804
-37,197
-37,504
-37,73
-37,877
-37,95
-37,953
-37,89
-37,765
-37,583
-37,348
-37,065
-36,739
-36,374
-35,976
-35,548
-35,094
-34,62
-34,129
-33,625
-33,112
-32,593
-32,071
-31,55
-31,032
-30,521
-30,019
-29,529
-29,052
-28,591
-28,147
-27,72
-27,314
-26,927
-26,561
-26,217
-25,894
-25,594
-25,316
-25,061
-24,827
-24,616
-24,426
-24,257
-24,108
-23,979
-23,868
-23,774
-23,697
-23,635
-23,587
-23,553
-23,53
-23,518
-23,515
-23,521
-23,534
-23,553
-23,577
-23,606
-23,64
-23,678
-23,72
-23,767
-23,818
-23,873
-23,932
-23,996
-24,063
-24,133
-24,206
-24,282
-24,36
-24,439
-24,519
-24,6
-24,681
-24,763
-24,844
-24,926
-25,008
-25,09
-25,174
-25,26
-25,348
-25,441
-25,537
-25,639
-25,747
-25,861
-25,981
-26,107
-26,236
-26,367
-26,497
-26,625
-26,748
-26,865
-26,973
-27,07
-27,159
-27,237
-27,303
-27,357
-27,396
-27,419
-27,424
-27,408
-27,368
-27,302
-27,204
-27,074
-26,911
-26,71
-26,469
-26,182
-25,841
-25,442
-24,985
-24,474
-23,911
-23,305
-22,666
-22,011
-21,363
-20,739
-20,155
-19,625
-19,151
-18,746
-18,418
-18,17
-18,014
-17,946
-17,955
-18,022
-18,124
-18,222
-18,276
-18,24
-18,054
-17,679
-17,08
-16,233
-15,134
-13,773
-12,146
-10,259
-8,109
-5,706
-3,087
-0,291
2,624
5,574
8,487
11,284
13,879
16,212
18,226
19,883
21,166
22,063
22,555
22,608
22,168
21,187
19,655
17,591
15,035
12,027
8,574
4,695
0,431
-4,169
-9,092
-14,426
-20,218
-26,391
-32,701
-38,717
-44,016
-48,284
-51,121
-52,004
-50,682
-47,284
-42,423
-37,258
-32,685
-29,556
-29,215
-32,668
-40,337
-50,837
-60,371
-66,27
-67,35
-64,177
-59,291
-49,56
-28,692
8,962
70,863
156,398
260,121
377,116
494,52
597,754
671,966
701,516
680,858
615,408
516,206
395,557
265,566
135,506
15,576
-78,891
-138,446
-160,294
-147,775
-114,001
-71,081
-28,936
1,585
14,971
9,833
-10,31
-34,71
-54,004
-63,727
-64,363
-61,784
-60,19
-60,298
-61,188
-60,361
-56,937
-51,844
-46,007
-40,445
-35,784
-32,033
-29,213
-27,365
-26,324
-25,96
-26,195
-26,906
